client_0,client_1,client_2,client_3,client_4
0.8779290318489075,0.8775171041488647,0.8781746029853821,0.8785892128944397,0.877159595489502
0.8873875737190247,0.8882589936256409,0.8866931200027466,0.8884702324867249,0.887708306312561
0.8995791077613831,0.8694343566894531,0.9821972846984863,0.9835994243621826,0.8863642811775208
0.9817562699317932,0.9848616123199463,0.9853923916816711,0.9844470620155334,0.9855037927627563
0.9864221811294556,0.9860525131225586,0.9103183150291443,0.8890537619590759,0.9862536787986755
0.9864591360092163,0.9850939512252808,0.9866096377372742,0.9865568280220032,0.9861137270927429
0.987135112285614,0.9871958494186401,0.9870374202728271,0.9872064590454102,0.9873045682907104
